species;zone;protection;site;size;fid;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;70;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;90;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;70;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;90;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;100;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;90;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;70;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;100;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;90;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;70;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;70;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;60;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;90;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;100;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;70;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;110;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;90;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo Las cruces Pta reales;Small;100;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;120;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;140;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;180;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;90;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;100;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;130;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;150;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;180;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;130;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;150;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;140;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Big;210;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Medium;120;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Medium;90;;;;;;;
P.chilensis;South;MEARB;Las crucesEl tabo chepica;Medium;110;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;120;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;80;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;160;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;52;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;115;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;120;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;140;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;163;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;76;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;84;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Big;173;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;100;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;110;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;120;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;80;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;85;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;75;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;83;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;110;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;44;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;84;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;40;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;103;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;118;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;87;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;102;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Medium;96;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;130;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;40;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;80;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;48;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;30;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;25;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;32;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;63;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;63;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;66;;;;;;;
P.chilensis;South;MEARB;Maitencillo;Small;81;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Big;156;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Big;130;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Big;115;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Big;98;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Big;202;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Big;125;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Big;115;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;130;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;215;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;105;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;153;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;118;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;216;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;156;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;115;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;115;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;183;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;114;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;178;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;217;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;115;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;247;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;183;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;214;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;215;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Medium;118;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Small;105;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Small;100;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Small;114;;;;;;;
P.chilensis;South;MEARB;Punta Curauma;Small;118;;;;;;;
P.chilensis;South;MEARB;Quintero papagayo;Big;114;;;;;;;
P.chilensis;South;MEARB;Quintero papagayo;Big;201;;;;;;;
P.chilensis;South;MEARB;Quintero papagayo;Big;118;;;;;;;
P.chilensis;South;MEARB;Quintero papagayo;Medium;245;;;;;;;
P.chilensis;South;MEARB;Quintero papagayo;Medium;116;;;;;;;
P.chilensis;South;MEARB;Quintero papagayo;Medium;158;;;;;;;
P.chilensis;South;MEARB;Quintero papagayo;Medium;207;;;;;;;
A.punctatus;North;Open;Yape;Big;131;;;;;;;
A.punctatus;North;Open;Yape;Big;135;;;;;;;
A.punctatus;North;Open;Yape;Big;215;;;;;;;
A.punctatus;North;Open;Yape;Big;187;;;;;;;
A.punctatus;North;Open;Yape;Big;215;;;;;;;
A.punctatus;North;Open;Yape;Big;243;;;;;;;
A.punctatus;North;Open;Yape;Medium;115;;;;;;;
A.punctatus;North;Open;Yape;Medium;86;;;;;;;
A.punctatus;North;Open;Yape;Medium;115;;;;;;;
A.punctatus;North;Open;Yape;Medium;115;;;;;;;
A.punctatus;North;Open;Yape;Small;67;;;;;;;
A.punctatus;North;Open;Yape;Small;71;;;;;;;
A.punctatus;North;Open;Yape;Small;75;;;;;;;
A.punctatus;North;Open;Yape;Small;87;;;;;;;
A.punctatus;North;Open;Pta. Patache;Big;183;;;;;;;
A.punctatus;North;Open;Pta. Patache;Big;168;;;;;;;
A.punctatus;North;Open;Pta. Patache;Big;143;;;;;;;
A.punctatus;North;Open;Pta. Patache;Big;204;;;;;;;
A.punctatus;North;Open;Pta. Patache;Big;227;;;;;;;
A.punctatus;North;Open;Pta. Patache;Big;135;;;;;;;
A.punctatus;North;Open;Pta. Patache;Medium;79;;;;;;;
A.punctatus;North;Open;Pta. Patache;Medium;143;;;;;;;
A.punctatus;North;Open;Pta. Patache;Medium;123;;;;;;;
A.punctatus;North;Open;Pta. Patache;Medium;116;;;;;;;
A.punctatus;North;Open;Pta. Patache;Small;98;;;;;;;
A.punctatus;North;Open;Pta. Patache;Small;76;;;;;;;
A.punctatus;North;Open;Pta. Patache;Small;88;;;;;;;
A.punctatus;North;Open;Pta. Patache;Small;92;;;;;;;
A.punctatus;North;Open;Playa folkert;Big;198;;;;;;;
A.punctatus;North;Open;Playa folkert;Big;115;;;;;;;
A.punctatus;North;Open;Playa folkert;Big;145;;;;;;;
A.punctatus;North;Open;Playa folkert;Big;171;;;;;;;
A.punctatus;North;Open;Playa folkert;Big;178;;;;;;;
A.punctatus;North;Open;Playa folkert;Big;167;;;;;;;
A.punctatus;North;Open;Playa folkert;Big;191;;;;;;;
A.punctatus;North;Open;Playa folkert;Big;134;;;;;;;
A.punctatus;North;Open;Playa folkert;Medium;86;;;;;;;
A.punctatus;North;Open;Playa folkert;Medium;114;;;;;;;
A.punctatus;North;Open;Playa folkert;Medium;121;;;;;;;
A.punctatus;North;Open;Playa folkert;Medium;99;;;;;;;
A.punctatus;North;Open;Playa folkert;Small;44;;;;;;;
A.punctatus;North;Open;Playa folkert;Small;58;;;;;;;
A.punctatus;North;Open;Playa folkert;Small;101;;;;;;;
A.punctatus;North;Open;Playa folkert;Small;76;;;;;;;
A.punctatus;North;Open;Playa folkert;Small;98;;;;;;;
A.punctatus;North;Open;Punta tira;Big;143;;;;;;;
A.punctatus;North;Open;Punta tira;Big;167;;;;;;;
A.punctatus;North;Open;Punta tira;Big;132;;;;;;;
A.punctatus;North;Open;Punta tira;Big;155;;;;;;;
A.punctatus;North;Open;Punta tira;Big;173;;;;;;;
A.punctatus;North;Open;Punta tira;Big;177;;;;;;;
A.punctatus;North;Open;Punta tira;Big;186;;;;;;;
A.punctatus;North;Open;Punta tira;Big;118;;;;;;;
A.punctatus;North;Open;Punta tira;Big;151;;;;;;;
A.punctatus;North;Open;Punta tira;Big;143;;;;;;;
A.punctatus;North;Open;Punta tira;Big;82;;;;;;;
A.punctatus;North;Open;Punta tira;Big;188;;;;;;;
A.punctatus;North;Open;Punta tira;Medium;73;;;;;;;
A.punctatus;North;Open;Punta tira;Medium;86;;;;;;;
A.punctatus;North;Open;Punta tira;Medium;143;;;;;;;
A.punctatus;North;Open;Punta tira;Medium;119;;;;;;;
A.punctatus;North;Open;Punta tira;Medium;134;;;;;;;
A.punctatus;North;Open;Punta tira;Small;83;;;;;;;
A.punctatus;North;Open;Punta tira;Small;96;;;;;;;
A.punctatus;North;Open;Punta tira;Small;76;;;;;;;
A.punctatus;North;Open;Punta tira;Small;56;;;;;;;
A.punctatus;North;Open;Punta tira;Small;95;;;;;;;
A.punctatus;North;Open;Punta sermentina;Big;145;;;;;;;
A.punctatus;North;Open;Punta sermentina;Big;139;;;;;;;
A.punctatus;North;Open;Punta sermentina;Big;163;;;;;;;
A.punctatus;North;Open;Punta sermentina;Big;127;;;;;;;
A.punctatus;North;Open;Punta sermentina;Medium;145;;;;;;;
A.punctatus;North;Open;Punta sermentina;Medium;118;;;;;;;
A.punctatus;North;Open;Punta sermentina;Medium;121;;;;;;;
A.punctatus;North;Open;Punta sermentina;Medium;136;;;;;;;
A.punctatus;North;Open;Punta sermentina;Small;51;;;;;;;
A.punctatus;North;Open;Punta sermentina;Small;47;;;;;;;
A.punctatus;North;Open;Punta sermentina;Small;72;;;;;;;
A.punctatus;North;Open;Punta sermentina;Small;58;;;;;;;
A.punctatus;North;Open;Pozo toyo;Big;123;;;;;;;
A.punctatus;North;Open;Pozo toyo;Big;147;;;;;;;
A.punctatus;North;Open;Pozo toyo;Big;163;;;;;;;
A.punctatus;North;Open;Pozo toyo;Big;115;;;;;;;
A.punctatus;North;Open;Pozo toyo;Big;122;;;;;;;
A.punctatus;North;Open;Pozo toyo;Big;145;;;;;;;
A.punctatus;North;Open;Pozo toyo;Big;175;;;;;;;
A.punctatus;North;Open;Pozo toyo;Big;183;;;;;;;
A.punctatus;North;Open;Pozo toyo;Medium;71;;;;;;;
A.punctatus;North;Open;Pozo toyo;Medium;127;;;;;;;
A.punctatus;North;Open;Pozo toyo;Medium;93;;;;;;;
A.punctatus;North;Open;Pozo toyo;Medium;78;;;;;;;
A.punctatus;North;Open;Pozo toyo;Medium;156;;;;;;;
A.punctatus;North;Open;Pozo toyo;Small;63;;;;;;;
A.punctatus;North;Open;Pozo toyo;Small;83;;;;;;;
A.punctatus;North;Open;Pozo toyo;Small;54;;;;;;;
A.punctatus;North;Open;Pozo toyo;Small;61;;;;;;;
A.punctatus;North;Open;Pozo toyo;Small;75;;;;;;;
A.punctatus;North;Open;Punta lobo;Big;145;;;;;;;
A.punctatus;North;Open;Punta lobo;Big;215;;;;;;;
A.punctatus;North;Open;Punta lobo;Big;108;;;;;;;
A.punctatus;North;Open;Punta lobo;Big;97;;;;;;;
A.punctatus;North;Open;Punta lobo;Big;246;;;;;;;
A.punctatus;North;Open;Punta lobo;Big;231;;;;;;;
A.punctatus;North;Open;Punta lobo;Big;187;;;;;;;
A.punctatus;North;Open;Punta lobo;Big;187;;;;;;;
A.punctatus;North;Open;Punta lobo;Big;182;;;;;;;
A.punctatus;North;Open;Punta lobo;Medium;64;;;;;;;
A.punctatus;North;Open;Punta lobo;Medium;71;;;;;;;
A.punctatus;North;Open;Punta lobo;Medium;132;;;;;;;
A.punctatus;North;Open;Punta lobo;Medium;116;;;;;;;
A.punctatus;North;Open;Punta lobo;Medium;145;;;;;;;
A.punctatus;North;Open;Punta lobo;Small;57;;;;;;;
A.punctatus;North;Open;Punta lobo;Small;62;;;;;;;
A.punctatus;North;Open;Punta lobo;Small;86;;;;;;;
A.punctatus;North;Open;Punta lobo;Small;43;;;;;;;
A.punctatus;North;Open;Punta lobo;Small;77;;;;;;;
A.punctatus;North;Open;Punta lobo;Small;82;;;;;;;
A.punctatus;North;Open;Aguadita;Big;107;;;;;;;
A.punctatus;North;Open;Aguadita;Big;115;;;;;;;
A.punctatus;North;Open;Aguadita;Big;146;;;;;;;
A.punctatus;North;Open;Aguadita;Big;182;;;;;;;
A.punctatus;North;Open;Aguadita;Big;123;;;;;;;
A.punctatus;North;Open;Aguadita;Medium;98;;;;;;;
A.punctatus;North;Open;Aguadita;Medium;83;;;;;;;
A.punctatus;North;Open;Aguadita;Medium;145;;;;;;;
A.punctatus;North;Open;Aguadita;Medium;111;;;;;;;
A.punctatus;North;Open;Aguadita;Medium;98;;;;;;;
A.punctatus;North;Open;Aguadita;Small;63;;;;;;;
A.punctatus;North;Open;Aguadita;Small;71;;;;;;;
A.punctatus;North;Open;Aguadita;Small;63;;;;;;;
A.punctatus;North;Open;Aguadita;Small;86;;;;;;;
A.punctatus;North;Open;Canamo;Big;148;;;;;;;
A.punctatus;North;Open;Canamo;Big;143;;;;;;;
A.punctatus;North;Open;Canamo;Big;162;;;;;;;
A.punctatus;North;Open;Canamo;Big;148;;;;;;;
A.punctatus;North;Open;Canamo;Big;173;;;;;;;
A.punctatus;North;Open;Canamo;Big;216;;;;;;;
A.punctatus;North;Open;Canamo;Big;207;;;;;;;
A.punctatus;North;Open;Canamo;Big;228;;;;;;;
A.punctatus;North;Open;Canamo;Big;191;;;;;;;
A.punctatus;North;Open;Canamo;Big;163;;;;;;;
A.punctatus;North;Open;Canamo;Big;176;;;;;;;
A.punctatus;North;Open;Canamo;Medium;109;;;;;;;
A.punctatus;North;Open;Canamo;Medium;88;;;;;;;
A.punctatus;North;Open;Canamo;Medium;143;;;;;;;
A.punctatus;North;Open;Canamo;Medium;111;;;;;;;
A.punctatus;North;Open;Canamo;Medium;183;;;;;;;
A.punctatus;North;Open;Canamo;Small;65;;;;;;;
A.punctatus;North;Open;Canamo;Small;86;;;;;;;
A.punctatus;North;Open;Canamo;Small;72;;;;;;;
A.punctatus;North;Open;Canamo;Small;99;;;;;;;
A.punctatus;North;Open;Canamo;Small;83;;;;;;;
A.punctatus;North;Open;Canamo;Small;100;;;;;;;
A.punctatus;North;Open;Canamo;Small;77;;;;;;;
A.punctatus;North;Open;Patillo;Big;133;;;;;;;
A.punctatus;North;Open;Patillo;Big;159;;;;;;;
A.punctatus;North;Open;Patillo;Big;156;;;;;;;
A.punctatus;North;Open;Patillo;Big;169;;;;;;;
A.punctatus;North;Open;Patillo;Big;136;;;;;;;
A.punctatus;North;Open;Patillo;Big;163;;;;;;;
A.punctatus;North;Open;Patillo;Big;191;;;;;;;
A.punctatus;North;Open;Patillo;Big;125;;;;;;;
A.punctatus;North;Open;Patillo;Big;146;;;;;;;
A.punctatus;North;Open;Patillo;Big;186;;;;;;;
A.punctatus;North;Open;Patillo;Big;193;;;;;;;
A.punctatus;North;Open;Patillo;Big;166;;;;;;;
A.punctatus;North;Open;Patillo;Big;178;;;;;;;
A.punctatus;North;Open;Patillo;Big;136;;;;;;;
A.punctatus;North;Open;Patillo;Big;161;;;;;;;
A.punctatus;North;Open;Patillo;Medium;123;;;;;;;
A.punctatus;North;Open;Patillo;Medium;103;;;;;;;
A.punctatus;North;Open;Patillo;Medium;144;;;;;;;
A.punctatus;North;Open;Patillo;Medium;132;;;;;;;
A.punctatus;North;Open;Patillo;Medium;99;;;;;;;
A.punctatus;North;Open;Patillo;Medium;107;;;;;;;
A.punctatus;North;Open;Patillo;Medium;154;;;;;;;
A.punctatus;North;Open;Patillo;Small;84;;;;;;;
A.punctatus;North;Open;Patillo;Small;73;;;;;;;
A.punctatus;North;Open;Patillo;Small;95;;;;;;;
A.punctatus;North;Open;Patillo;Small;59;;;;;;;
A.punctatus;North;Open;Patillo;Small;86;;;;;;;
C.variegatus;North;Open;Yape;Big;275;;;;;;;
C.variegatus;North;Open;Yape;Big;307;;;;;;;
C.variegatus;North;Open;Yape;Big;305;;;;;;;
C.variegatus;North;Open;Yape;Big;308;;;;;;;
C.variegatus;North;Open;Yape;Big;312;;;;;;;
C.variegatus;North;Open;Yape;Medium;143;;;;;;;
C.variegatus;North;Open;Yape;Medium;125;;;;;;;
C.variegatus;North;Open;Yape;Medium;143;;;;;;;
C.variegatus;North;Open;Yape;Medium;175;;;;;;;
C.variegatus;North;Open;Yape;Medium;215;;;;;;;
C.variegatus;North;Open;Yape;Medium;235;;;;;;;
C.variegatus;North;Open;Yape;Medium;178;;;;;;;
C.variegatus;North;Open;Yape;Medium;215;;;;;;;
C.variegatus;North;Open;Yape;Medium;241;;;;;;;
C.variegatus;North;Open;Yape;Medium;315;;;;;;;
C.variegatus;North;Open;Yape;Medium;148;;;;;;;
C.variegatus;North;Open;Yape;Medium;173;;;;;;;
C.variegatus;North;Open;Yape;Medium;203;;;;;;;
C.variegatus;North;Open;Yape;Medium;178;;;;;;;
C.variegatus;North;Open;Yape;Medium;215;;;;;;;
C.variegatus;North;Open;Yape;Medium;168;;;;;;;
C.variegatus;North;Open;Yape;Medium;236;;;;;;;
C.variegatus;North;Open;Yape;Medium;324;;;;;;;
C.variegatus;North;Open;Yape;Medium;317;;;;;;;
C.variegatus;North;Open;Yape;Medium;279;;;;;;;
C.variegatus;North;Open;Yape;Medium;154;;;;;;;
C.variegatus;North;Open;Yape;Medium;184;;;;;;;
C.variegatus;North;Open;Yape;Small;63;;;;;;;
C.variegatus;North;Open;Yape;Small;115;;;;;;;
C.variegatus;North;Open;Yape;Small;86;;;;;;;
C.variegatus;North;Open;Yape;Small;78;;;;;;;
C.variegatus;North;Open;Yape;Small;73;;;;;;;
C.variegatus;North;Open;Yape;Small;103;;;;;;;
C.variegatus;North;Open;Yape;Small;87;;;;;;;
C.variegatus;North;Open;Yape;Small;78;;;;;;;
C.variegatus;North;Open;Yape;Small;54;;;;;;;
C.variegatus;North;Open;Yape;Small;31;;;;;;;
C.variegatus;North;Open;Pta. Patache;Big;245;;;;;;;
C.variegatus;North;Open;Pta. Patache;Big;187;;;;;;;
C.variegatus;North;Open;Pta. Patache;Big;238;;;;;;;
C.variegatus;North;Open;Pta. Patache;Big;234;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;173;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;115;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;183;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;207;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;145;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;132;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;138;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;173;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;93;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;183;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;207;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;143;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;148;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;194;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;207;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;84;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;148;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;165;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;203;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;231;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;145;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;157;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;193;;;;;;;
C.variegatus;North;Open;Pta. Patache;Medium;205;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;148;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;57;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;68;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;67;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;49;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;67;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;63;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;46;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;63;;;;;;;
C.variegatus;North;Open;Pta. Patache;Small;92;;;;;;;
C.variegatus;North;Open;Playa folkert;Big;154;;;;;;;
C.variegatus;North;Open;Playa folkert;Big;307;;;;;;;
C.variegatus;North;Open;Playa folkert;Big;297;;;;;;;
C.variegatus;North;Open;Playa folkert;Big;189;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;143;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;91;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;136;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;193;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;216;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;208;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;186;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;191;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;141;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;161;;;;;;;
C.variegatus;North;Open;Playa folkert;Medium;186;;;;;;;
C.variegatus;North;Open;Playa folkert;Small;49;;;;;;;
C.variegatus;North;Open;Playa folkert;Small;67;;;;;;;
C.variegatus;North;Open;Playa folkert;Small;104;;;;;;;
C.variegatus;North;Open;Playa folkert;Small;77;;;;;;;
C.variegatus;North;Open;Playa folkert;Small;69;;;;;;;
C.variegatus;North;Open;Playa folkert;Small;141;;;;;;;
C.variegatus;North;Open;Playa folkert;Small;123;;;;;;;
C.variegatus;North;Open;Punta tira;Big;232;;;;;;;
C.variegatus;North;Open;Punta tira;Big;256;;;;;;;
C.variegatus;North;Open;Punta tira;Big;312;;;;;;;
C.variegatus;North;Open;Punta tira;Big;326;;;;;;;
C.variegatus;North;Open;Punta tira;Big;266;;;;;;;
C.variegatus;North;Open;Punta tira;Big;196;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;133;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;147;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;156;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;205;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;145;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;167;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;143;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;161;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;186;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;243;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;165;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;144;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;166;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;171;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;188;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;211;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;226;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;143;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;96;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;121;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;199;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;207;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;261;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;91;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;99;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;117;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;129;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;116;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;81;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;77;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;166;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;184;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;199;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;207;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;224;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;86;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;123;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;143;;;;;;;
C.variegatus;North;Open;Punta tira;Medium;161;;;;;;;
C.variegatus;North;Open;Punta tira;Small;68;;;;;;;
C.variegatus;North;Open;Punta tira;Small;56;;;;;;;
